Ativo;Data;time;open;high;low;close;Volume;Quantidade
WINFUT;27/12/2021;17:30:00;106750;106755;106610;106665;2434651039.07;114110
WINFUT;27/12/2021;17:25:00;106685;106765;106685;106750;1561624515.15;73156
WINFUT;27/12/2021;17:20:00;106700;106725;106665;106685;1422046984.09;66641
WINFUT;27/12/2021;17:15:00;106660;106705;106620;106695;1996158144.61;93572
WINFUT;27/12/2021;17:10:00;106695;106705;106655;106660;1182486612.55;55421
WINFUT;27/12/2021;17:05:00;106655;106730;106640;106695;2226434205.05;104348
WINFUT;27/12/2021;17:00:00;106715;106720;106635;106660;2684030719.81;125798
WINFUT;27/12/2021;16:55:00;106755;106775;106705;106715;2693190639.90;126154
WINFUT;27/12/2021;16:50:00;106860;106860;106750;106755;2491809734.93;116662
WINFUT;27/12/2021;16:45:00;106835;106865;106810;106855;1353417909.05;63338
WINFUT;27/12/2021;16:40:00;106875;106890;106830;106835;1453364203.54;68005
WINFUT;27/12/2021;16:35:00;106870;106900;106830;106875;1955978340.96;91520
WINFUT;27/12/2021;16:30:00;106900;106935;106870;106870;1499921245.20;70155
WINFUT;27/12/2021;16:25:00;106890;106935;106880;106895;1592292320.58;74473
WINFUT;27/12/2021;16:20:00;106875;106920;106850;106895;1600584140.72;74877
WINFUT;27/12/2021;16:15:00;106855;106910;106840;106880;1738322073.75;81326
WINFUT;27/12/2021;16:10:00;106830;106880;106830;106850;1283825367.03;60075
WINFUT;27/12/2021;16:05:00;106865;106870;106810;106830;1415105796.98;66225
WINFUT;27/12/2021;16:00:00;106790;106895;106785;106860;2508198818.15;117372
WINFUT;27/12/2021;15:55:00;106825;106835;106740;106795;2183764271.34;102253
WINFUT;27/12/2021;15:50:00;106810;106865;106805;106820;1647401045.40;77104
WINFUT;27/12/2021;15:45:00;106785;106845;106770;106810;1516705826.48;71002
WINFUT;27/12/2021;15:40:00;106810;106840;106765;106790;2125589056.49;99507
WINFUT;27/12/2021;15:35:00;106790;106825;106785;106810;1028333873.22;48139
WINFUT;27/12/2021;15:30:00;106795;106825;106760;106795;1553502267.00;72735
WINFUT;27/12/2021;15:25:00;106735;106830;106710;106800;2179796096.26;102064
WINFUT;27/12/2021;15:20:00;106765;106850;106705;106735;3196070357.30;149667
WINFUT;27/12/2021;15:15:00;106775;106780;106720;106765;1638965092.28;76768
WINFUT;27/12/2021;15:10:00;106730;106790;106695;106770;1922581739.49;90058
WINFUT;27/12/2021;15:05:00;106705;106770;106705;106735;1828289401.08;85645
WINFUT;27/12/2021;15:00:00;106765;106790;106670;106705;2326250686.44;108987
WINFUT;27/12/2021;14:55:00;106765;106790;106730;106765;1300635320.26;60913
WINFUT;27/12/2021;14:50:00;106760;106800;106750;106770;1168485275.30;54718
WINFUT;27/12/2021;14:45:00;106735;106790;106715;106765;1817302775.89;85118
WINFUT;27/12/2021;14:40:00;106800;106825;106735;106735;1657216039.53;77592
WINFUT;27/12/2021;14:35:00;106780;106820;106745;106800;1865185272.61;87331
WINFUT;27/12/2021;14:30:00;106750;106785;106725;106780;1313795783.44;61531
WINFUT;27/12/2021;14:25:00;106765;106790;106720;106750;1672897471.77;78356
WINFUT;27/12/2021;14:20:00;106845;106850;106730;106765;2144748159.72;100437
WINFUT;27/12/2021;14:15:00;106860;106880;106805;106850;1753407519.90;82056
WINFUT;27/12/2021;14:10:00;106770;106885;106740;106860;2512226539.12;117602
WINFUT;27/12/2021;14:05:00;106655;106820;106630;106775;3284019870.56;153830
WINFUT;27/12/2021;14:00:00;106635;106710;106615;106655;2240610069.14;105026
WINFUT;27/12/2021;13:55:00;106735;106750;106615;106640;2627633224.87;123165
WINFUT;27/12/2021;13:50:00;106765;106780;106720;106735;1865881090.59;87393
WINFUT;27/12/2021;13:45:00;106730;106800;106700;106765;2188191853.33;102489
WINFUT;27/12/2021;13:40:00;106690;106755;106635;106725;2685223873.71;125834
WINFUT;27/12/2021;13:35:00;106705;106750;106685;106690;1743934081.80;81710
WINFUT;27/12/2021;13:30:00;106775;106790;106700;106710;1925933028.46;90212
WINFUT;27/12/2021;13:25:00;106690;106815;106675;106775;2889003918.68;135312
WINFUT;27/12/2021;13:20:00;106770;106790;106685;106695;2607272289.52;122129
WINFUT;27/12/2021;13:15:00;106840;106870;106760;106765;1954641159.86;91509
WINFUT;27/12/2021;13:10:00;106795;106880;106785;106845;2096601763.96;98118
WINFUT;27/12/2021;13:05:00;106805;106815;106760;106795;1486043947.95;69581
WINFUT;27/12/2021;13:00:00;106900;106930;106770;106805;2922374896.17;136761
WINFUT;27/12/2021;12:55:00;106895;106960;106885;106900;2527392698.27;118185
WINFUT;27/12/2021;12:50:00;106840;106915;106840;106900;1852872264.35;86675
WINFUT;27/12/2021;12:45:00;106840;106895;106795;106845;2077655918.68;97225
WINFUT;27/12/2021;12:40:00;106800;106920;106790;106840;3334474722.25;156037
WINFUT;27/12/2021;12:35:00;106860;106880;106780;106795;2805811497.47;131323
WINFUT;27/12/2021;12:30:00;106825;106885;106760;106860;4475587186.13;209464
WINFUT;27/12/2021;12:25:00;106545;106845;106545;106830;5143058581.05;241008
WINFUT;27/12/2021;12:20:00;106510;106565;106485;106550;2724660235.31;127877
WINFUT;27/12/2021;12:15:00;106455;106540;106445;106515;3055290094.16;143443
WINFUT;27/12/2021;12:10:00;106360;106470;106310;106455;3199617964.31;150365
WINFUT;27/12/2021;12:05:00;106215;106400;106185;106355;3229128728.69;151905
WINFUT;27/12/2021;12:00:00;106335;106340;106175;106215;3269247972.21;153853
WINFUT;27/12/2021;11:55:00;106260;106360;106205;106335;3773554825.74;177529
WINFUT;27/12/2021;11:50:00;106365;106460;106255;106260;5680605168.12;267011
WINFUT;27/12/2021;11:45:00;106155;106380;106135;106365;4990952997.67;234848
WINFUT;27/12/2021;11:40:00;106070;106225;106055;106155;3745560221.16;176456
WINFUT;27/12/2021;11:35:00;106185;106185;106045;106070;5538082336.58;260994
WINFUT;27/12/2021;11:30:00;106470;106560;106155;106185;8418622438.44;395827
WINFUT;27/12/2021;11:25:00;106545;106565;106470;106470;2782572260.15;130614
WINFUT;27/12/2021;11:20:00;106545;106615;106520;106545;3094041138.77;145178
WINFUT;27/12/2021;11:15:00;106675;106735;106535;106545;4056160682.97;190216
WINFUT;27/12/2021;11:10:00;106705;106765;106645;106675;2444791338.14;114558
WINFUT;27/12/2021;11:05:00;106805;106815;106655;106705;3009744627.46;141013
WINFUT;27/12/2021;11:00:00;106735;106810;106695;106805;2795845766.30;130951
WINFUT;27/12/2021;10:55:00;106695;106790;106590;106735;4465114256.91;209273
WINFUT;27/12/2021;10:50:00;106745;106835;106690;106700;2778354182.97;130104
WINFUT;27/12/2021;10:45:00;106735;106785;106690;106750;2566617600.86;120237
WINFUT;27/12/2021;10:40:00;106760;106850;106710;106740;2924289736.16;136931
WINFUT;27/12/2021;10:35:00;106680;106835;106640;106760;4185465320.77;196032
WINFUT;27/12/2021;10:30:00;106625;106865;106620;106680;6518427872.30;305325
WINFUT;27/12/2021;10:25:00;106670;106725;106550;106620;3305771055.86;155031
WINFUT;27/12/2021;10:20:00;106585;106705;106580;106670;4492298771.42;210602
WINFUT;27/12/2021;10:15:00;106510;106590;106450;106580;3961907890.57;185956
WINFUT;27/12/2021;10:10:00;106490;106550;106415;106510;3677804490.34;172698
WINFUT;27/12/2021;10:05:00;106400;106515;106365;106495;3881857996.38;182339
WINFUT;27/12/2021;10:00:00;106130;106420;106100;106400;6148961740.72;289284
WINFUT;27/12/2021;09:55:00;106150;106170;106045;106125;2772070237.82;130630
WINFUT;27/12/2021;09:50:00;106110;106160;106040;106145;2463981152.23;116116
WINFUT;27/12/2021;09:45:00;106030;106140;106015;106115;2039600199.97;96131
WINFUT;27/12/2021;09:40:00;106145;106175;106025;106030;2514506105.97;118503
WINFUT;27/12/2021;09:35:00;106025;106210;106020;106140;3312076518.66;156022
WINFUT;27/12/2021;09:30:00;106050;106085;106005;106025;1579003786.24;74448
WINFUT;27/12/2021;09:25:00;106025;106080;105985;106050;1593543006.46;75149
WINFUT;27/12/2021;09:20:00;106040;106060;106000;106025;1154964002.02;54465
WINFUT;27/12/2021;09:15:00;106020;106055;105990;106040;1095195531.07;51651
WINFUT;27/12/2021;09:10:00;106045;106045;105935;106015;2226094970.71;105018
WINFUT;27/12/2021;09:05:00;105995;106120;105975;106045;1878370800.55;88559
WINFUT;27/12/2021;09:00:00;106100;106160;105960;106000;2299448460.70;108381
WINFUT;23/12/2021;18:20:00;105860;105905;105600;105600;982867922.46;46466
WINFUT;23/12/2021;18:15:00;106025;106045;105785;105860;1611498868.58;76069
WINFUT;23/12/2021;18:10:00;106035;106055;105940;106020;1338883370.73;63145
WINFUT;23/12/2021;18:05:00;106070;106090;106030;106040;834553033.34;39341
WINFUT;23/12/2021;18:00:00;106090;106100;106040;106075;958836656.15;45197
WINFUT;23/12/2021;17:55:00;106090;106130;106045;106090;1690051768.00;79652
WINFUT;23/12/2021;17:50:00;106150;106185;106070;106095;1749817722.89;82439
WINFUT;23/12/2021;17:45:00;106125;106220;106115;106145;2393910102.39;112735
WINFUT;23/12/2021;17:40:00;106100;106130;106085;106125;1096316430.21;51660
WINFUT;23/12/2021;17:35:00;106060;106115;106055;106095;1227199137.13;57836
WINFUT;23/12/2021;17:30:00;106125;106135;106030;106060;1784700106.37;84115
WINFUT;23/12/2021;17:25:00;106155;106160;106115;106125;936961958.86;44141
WINFUT;23/12/2021;17:20:00;106105;106175;106080;106150;1942798191.73;91519
WINFUT;23/12/2021;17:15:00;106090;106120;106045;106105;1184676742.52;55838
WINFUT;23/12/2021;17:10:00;106100;106120;106050;106085;1593414565.58;75096
WINFUT;23/12/2021;17:05:00;106055;106105;106050;106095;1301159997.22;61329
WINFUT;23/12/2021;17:00:00;106070;106085;106010;106055;2351422598.78;110869
WINFUT;23/12/2021;16:55:00;106200;106225;106065;106075;3016461546.56;142112
WINFUT;23/12/2021;16:50:00;106180;106205;106160;106200;1039002908.32;48925
WINFUT;23/12/2021;16:45:00;106250;106260;106150;106180;2108435382.12;99274
WINFUT;23/12/2021;16:40:00;106260;106270;106235;106250;826700765.23;38902
WINFUT;23/12/2021;16:35:00;106240;106275;106195;106260;1882211433.79;88594
WINFUT;23/12/2021;16:30:00;106260;106300;106230;106240;1572535619.28;73993
WINFUT;23/12/2021;16:25:00;106255;106270;106225;106260;919355564.56;43266
WINFUT;23/12/2021;16:20:00;106260;106270;106220;106250;1139175717.80;53612
WINFUT;23/12/2021;16:15:00;106275;106295;106250;106265;1394444815.67;65608
WINFUT;23/12/2021;16:10:00;106165;106285;106155;106275;1938877362.63;91264
WINFUT;23/12/2021;16:05:00;106170;106190;106125;106170;1487442698.95;70058
WINFUT;23/12/2021;16:00:00;106170;106200;106145;106170;1469758195.69;69217
WINFUT;23/12/2021;15:55:00;106185;106235;106135;106170;2086617261.79;98251
WINFUT;23/12/2021;15:50:00;106250;106260;106160;106185;1987183933.33;93552
WINFUT;23/12/2021;15:45:00;106240;106265;106225;106250;1231247129.19;57942
WINFUT;23/12/2021;15:40:00;106190;106265;106180;106240;1461400704.55;68788
WINFUT;23/12/2021;15:35:00;106215;106240;106165;106185;1616657015.86;76112
WINFUT;23/12/2021;15:30:00;106255;106260;106185;106215;1762494173.00;82970
WINFUT;23/12/2021;15:25:00;106245;106270;106215;106250;1570865598.20;73927
WINFUT;23/12/2021;15:20:00;106235;106255;106205;106245;1462400408.57;68830
WINFUT;23/12/2021;15:15:00;106180;106240;106170;106235;1371828907.24;64584
WINFUT;23/12/2021;15:10:00;106195;106205;106160;106185;1396168732.60;65743
WINFUT;23/12/2021;15:05:00;106180;106250;106170;106195;2373169161.98;111723
WINFUT;23/12/2021;15:00:00;106170;106195;106130;106185;2115545462.22;99635
WINFUT;23/12/2021;14:55:00;106100;106170;106075;106170;1463945705.59;68974
WINFUT;23/12/2021;14:50:00;106055;106110;106050;106105;1144215896.87;53930
WINFUT;23/12/2021;14:45:00;106145;106175;106050;106050;2353820335.70;110915
WINFUT;23/12/2021;14:40:00;106085;106155;106080;106145;1817020074.79;85609
WINFUT;23/12/2021;14:35:00;106095;106125;106060;106085;1344812598.82;63380
