Ativo;Data;time;open;high;low;close;Volume;Quantidade
WDOFUT;12/01/2022;15:02:00;5.563,000;5.566,000;5.563,000;5.565,000;252.300.685,00;4.534
WDOFUT;12/01/2022;15:01:00;5.565,000;5.566,000;5.561,500;5.563,000;358.038.755,00;6.436
WDOFUT;12/01/2022;15:00:00;5.565,000;5.568,000;5.564,000;5.565,500;375.837.445,00;6.752
WDOFUT;12/01/2022;14:59:00;5.565,000;5.565,500;5.563,500;5.565,000;134.671.620,00;2.420
WDOFUT;12/01/2022;14:58:00;5.564,500;5.565,500;5.563,000;5.565,000;177.776.855,00;3.195
WDOFUT;12/01/2022;14:57:00;5.567,000;5.567,500;5.564,000;5.564,500;290.667.570,00;5.222
WDOFUT;12/01/2022;14:56:00;5.564,000;5.567,500;5.563,500;5.567,000;277.571.420,00;4.987
WDOFUT;12/01/2022;14:55:00;5.564,000;5.564,500;5.562,000;5.564,000;157.160.160,00;2.825
WDOFUT;12/01/2022;14:54:00;5.564,000;5.564,500;5.563,000;5.564,000;183.322.530,00;3.295
WDOFUT;12/01/2022;14:53:00;5.561,500;5.564,500;5.560,500;5.564,000;373.416.055,00;6.713
WDOFUT;12/01/2022;14:52:00;5.565,500;5.567,500;5.560,500;5.561,000;723.014.105,00;12.997
WDOFUT;12/01/2022;14:51:00;5.565,000;5.566,500;5.563,500;5.565,500;251.038.430,00;4.511
WDOFUT;12/01/2022;14:50:00;5.563,000;5.566,000;5.562,000;5.565,000;332.426.810,00;5.974
WDOFUT;12/01/2022;14:49:00;5.569,000;5.569,000;5.562,000;5.563,000;602.567.645,00;10.828
WDOFUT;12/01/2022;14:48:00;5.568,000;5.570,000;5.568,000;5.569,000;71.341.010,00;1.281
WDOFUT;12/01/2022;14:47:00;5.567,500;5.568,500;5.566,500;5.568,500;164.123.260,00;2.948
WDOFUT;12/01/2022;14:46:00;5.569,000;5.570,000;5.566,500;5.567,000;223.664.975,00;4.017
WDOFUT;12/01/2022;14:45:00;5.572,000;5.572,500;5.568,500;5.569,000;200.355.845,00;3.597
WDOFUT;12/01/2022;14:44:00;5.568,000;5.572,500;5.568,000;5.572,000;166.010.985,00;2.980
WDOFUT;12/01/2022;14:43:00;5.570,500;5.570,500;5.568,000;5.568,000;92.336.250,00;1.658
WDOFUT;12/01/2022;14:42:00;5.569,000;5.572,000;5.569,000;5.570,000;273.347.915,00;4.907
WDOFUT;12/01/2022;14:41:00;5.569,000;5.569,500;5.567,000;5.569,000;186.326.010,00;3.346
WDOFUT;12/01/2022;14:40:00;5.568,000;5.569,000;5.567,000;5.569,000;117.259.165,00;2.106
WDOFUT;12/01/2022;14:39:00;5.569,000;5.570,000;5.567,500;5.568,500;111.041.195,00;1.994
WDOFUT;12/01/2022;14:38:00;5.569,000;5.569,500;5.568,000;5.569,000;124.411.535,00;2.234
WDOFUT;12/01/2022;14:37:00;5.567,000;5.570,000;5.566,500;5.568,500;358.104.255,00;6.431
WDOFUT;12/01/2022;14:36:00;5.569,000;5.569,500;5.565,500;5.567,000;533.727.845,00;9.588
WDOFUT;12/01/2022;14:35:00;5.569,500;5.570,500;5.569,000;5.569,500;96.467.705,00;1.732
WDOFUT;12/01/2022;14:34:00;5.570,000;5.571,000;5.569,000;5.569,500;205.418.545,00;3.688
WDOFUT;12/01/2022;14:33:00;5.572,000;5.572,500;5.569,500;5.569,500;147.740.825,00;2.652
WDOFUT;12/01/2022;14:32:00;5.570,500;5.572,000;5.570,000;5.572,000;274.964.630,00;4.936
WDOFUT;12/01/2022;14:31:00;5.570,500;5.572,000;5.570,000;5.570,500;235.372.925,00;4.225
WDOFUT;12/01/2022;14:30:00;5.573,000;5.573,500;5.570,500;5.571,000;266.897.125,00;4.790
WDOFUT;12/01/2022;14:29:00;5.572,500;5.573,000;5.572,000;5.572,500;86.093.615,00;1.545
WDOFUT;12/01/2022;14:28:00;5.572,000;5.573,000;5.571,000;5.573,000;105.647.695,00;1.896
WDOFUT;12/01/2022;14:27:00;5.572,000;5.573,500;5.572,000;5.572,500;119.474.170,00;2.144
WDOFUT;12/01/2022;14:26:00;5.572,000;5.572,500;5.571,500;5.572,500;103.639.885,00;1.860
WDOFUT;12/01/2022;14:25:00;5.568,000;5.573,500;5.568,000;5.572,500;510.720.215,00;9.167
WDOFUT;12/01/2022;14:24:00;5.570,000;5.571,000;5.567,500;5.568,000;402.916.470,00;7.235
WDOFUT;12/01/2022;14:23:00;5.571,000;5.571,000;5.568,000;5.570,000;290.677.195,00;5.219
WDOFUT;12/01/2022;14:22:00;5.568,000;5.571,000;5.566,500;5.570,500;442.217.200,00;7.941
WDOFUT;12/01/2022;14:21:00;5.569,000;5.570,000;5.564,500;5.567,500;1.147.799.545,00;20.617
WDOFUT;12/01/2022;14:20:00;5.570,000;5.572,000;5.568,000;5.569,000;772.617.395,00;13.872
WDOFUT;12/01/2022;14:19:00;5.571,500;5.572,500;5.570,000;5.570,000;338.994.345,00;6.085
WDOFUT;12/01/2022;14:18:00;5.573,500;5.574,000;5.571,000;5.572,000;385.320.760,00;6.915
WDOFUT;12/01/2022;14:17:00;5.572,500;5.574,000;5.572,000;5.573,000;140.885.500,00;2.528
WDOFUT;12/01/2022;14:16:00;5.575,500;5.576,000;5.572,000;5.572,000;728.344.290,00;13.068
WDOFUT;12/01/2022;14:15:00;5.576,500;5.578,000;5.575,500;5.576,000;112.254.620,00;2.013
WDOFUT;12/01/2022;14:14:00;5.577,000;5.577,500;5.576,000;5.576,500;103.670.285,00;1.859
WDOFUT;12/01/2022;14:13:00;5.580,500;5.581,500;5.576,500;5.577,000;275.720.865,00;4.942
WDOFUT;12/01/2022;14:12:00;5.577,500;5.581,500;5.577,500;5.580,500;254.993.870,00;4.570
WDOFUT;12/01/2022;14:11:00;5.576,500;5.578,500;5.576,000;5.577,500;105.744.440,00;1.896
WDOFUT;12/01/2022;14:10:00;5.578,000;5.578,000;5.575,000;5.577,000;213.013.210,00;3.820
WDOFUT;12/01/2022;14:09:00;5.579,000;5.579,500;5.577,500;5.577,500;146.208.355,00;2.621
WDOFUT;12/01/2022;14:08:00;5.576,500;5.580,000;5.576,500;5.578,500;412.547.380,00;7.395
WDOFUT;12/01/2022;14:07:00;5.574,500;5.577,500;5.574,500;5.577,000;190.987.170,00;3.425
WDOFUT;12/01/2022;14:06:00;5.575,500;5.575,500;5.573,500;5.575,000;110.097.685,00;1.975
WDOFUT;12/01/2022;14:05:00;5.574,000;5.576,500;5.573,000;5.575,000;272.090.895,00;4.881
WDOFUT;12/01/2022;14:04:00;5.574,000;5.575,000;5.573,500;5.574,000;111.715.520,00;2.004
WDOFUT;12/01/2022;14:03:00;5.576,000;5.577,000;5.573,500;5.573,500;293.266.560,00;5.261
WDOFUT;12/01/2022;14:02:00;5.575,500;5.577,000;5.575,500;5.576,500;87.942.765,00;1.577
WDOFUT;12/01/2022;14:01:00;5.577,000;5.577,000;5.575,000;5.575,500;136.213.280,00;2.443
WDOFUT;12/01/2022;14:00:00;5.577,000;5.578,500;5.576,500;5.576,500;97.106.500,00;1.741
WDOFUT;12/01/2022;13:59:00;5.577,000;5.577,000;5.576,000;5.576,500;32.010.070,00;574
WDOFUT;12/01/2022;13:58:00;5.577,000;5.577,500;5.576,500;5.577,000;44.618.140,00;800
WDOFUT;12/01/2022;13:57:00;5.577,500;5.578,000;5.576,000;5.577,000;95.251.740,00;1.708
WDOFUT;12/01/2022;13:56:00;5.579,000;5.579,000;5.577,000;5.578,000;129.521.635,00;2.322
WDOFUT;12/01/2022;13:55:00;5.577,000;5.579,500;5.576,500;5.579,000;226.691.120,00;4.064
WDOFUT;12/01/2022;13:54:00;5.574,500;5.577,000;5.574,000;5.577,000;229.215.980,00;4.111
WDOFUT;12/01/2022;13:53:00;5.574,500;5.574,500;5.573,500;5.574,000;145.424.720,00;2.609
WDOFUT;12/01/2022;13:52:00;5.575,000;5.575,500;5.573,500;5.574,000;158.586.235,00;2.845
WDOFUT;12/01/2022;13:51:00;5.574,000;5.575,500;5.574,000;5.575,000;170.700.000,00;3.062
WDOFUT;12/01/2022;13:50:00;5.576,500;5.578,000;5.574,000;5.574,000;324.571.050,00;5.821
WDOFUT;12/01/2022;13:49:00;5.576,500;5.577,500;5.575,500;5.576,000;97.364.675,00;1.746
WDOFUT;12/01/2022;13:48:00;5.578,000;5.578,500;5.576,000;5.576,500;81.758.930,00;1.466
WDOFUT;12/01/2022;13:47:00;5.576,500;5.578,500;5.576,500;5.578,000;108.653.160,00;1.948
WDOFUT;12/01/2022;13:46:00;5.577,500;5.577,500;5.576,000;5.577,000;65.470.750,00;1.174
WDOFUT;12/01/2022;13:45:00;5.577,000;5.579,000;5.577,000;5.577,000;217.108.395,00;3.892
WDOFUT;12/01/2022;13:44:00;5.575,000;5.578,000;5.575,000;5.577,500;229.544.100,00;4.116
WDOFUT;12/01/2022;13:43:00;5.576,500;5.577,000;5.575,000;5.575,000;190.414.475,00;3.415
WDOFUT;12/01/2022;13:42:00;5.577,500;5.578,500;5.576,500;5.576,500;187.008.605,00;3.353
